"flags","price","side","size","symbol","timestamp","trade_id","type","","","","","","","","","","","",""
"1","762.51","S","0","SPY","2026-09-11 12:11:32.007667+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.41","B","100","SPY","2026-09-11 12:11:32.007762+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","0","IVV","2026-09-11 12:11:32.007851+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","100","SPY","2026-09-11 12:11:32.008233+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","420","SQQQ","2026-09-11 12:11:32.008785+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","1420","SQQQ","2026-09-11 12:11:32.009492+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","10800","BITO","2026-09-11 12:11:32.024302+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","0","SPY","2026-09-11 12:11:32.031438+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","B","1120","SQQQ","2026-09-11 12:11:32.032323+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.91","B","100","SKDD","2026-09-11 12:11:32.032644+00:00","","price_level_update","","","","","","","","","","","",""
"1","28.02","B","5000","UUP","2026-09-11 12:11:32.033641+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","B","490","BITX","2026-09-11 12:11:32.034001+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","420","SQQQ","2026-09-11 12:11:32.066744+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","S","600","TQQQ","2026-09-11 12:11:32.069181+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","0","TQQQ","2026-09-11 12:11:32.069181+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.4","S","4100","QID","2026-09-11 12:11:32.069302+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.74","S","200","QQQM","2026-09-11 12:11:32.069508+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.75","S","0","QQQM","2026-09-11 12:11:32.069513+00:00","","price_level_update","","","","","","","","","","","",""
"0","495.71","B","0","MSFT","2026-09-11 12:11:32.070730+00:00","","price_level_update","","","","","","","","","","","",""
"1","495.8","B","80","MSFT","2026-09-11 12:11:32.070730+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.74","S","0","QQQM","2026-09-11 12:11:32.073848+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.14","B","0","QLD","2026-09-11 12:11:32.079635+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.15","B","300","QLD","2026-09-11 12:11:32.079643+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.07","S","0","DIA","2026-09-11 12:11:32.080911+00:00","","price_level_update","","","","","","","","","","","",""
"1","524.06","S","100","DIA","2026-09-11 12:11:32.080912+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","S","0","TQQQ","2026-09-11 12:11:32.081044+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","100","IVV","2026-09-11 12:11:32.098556+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.51","B","0","TQQQ","2026-09-11 12:11:32.102015+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.49","B","600","TQQQ","2026-09-11 12:11:32.102023+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.69","B","0","QQQM","2026-09-11 12:11:32.107813+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.7","B","200","QQQM","2026-09-11 12:11:32.107815+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","100","SPY","2026-09-11 12:11:32.111239+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.93","B","0","TPET","2026-09-11 12:11:32.120809+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","0","SPY","2026-09-11 12:11:32.149611+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","1420","SQQQ","2026-09-11 12:11:32.149995+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.75","S","200","QQQM","2026-09-11 12:11:32.176683+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","S","600","TQQQ","2026-09-11 12:11:32.176689+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","0","IVV","2026-09-11 12:11:32.176943+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.4","S","5600","QID","2026-09-11 12:11:32.178186+00:00","","price_level_update","","","","","","","","","","","",""
"1","766","B","100","IVV","2026-09-11 12:11:32.179978+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.98","B","0","IVV","2026-09-11 12:11:32.179979+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","S","0","TQQQ","2026-09-11 12:11:32.184171+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.49","B","0","TQQQ","2026-09-11 12:11:32.211036+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.51","B","600","TQQQ","2026-09-11 12:11:32.211037+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.51","S","100","SPY","2026-09-11 12:11:32.211237+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.61","B","0","GLDM","2026-09-11 12:11:32.252995+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.63","B","1000","GLDM","2026-09-11 12:11:32.253013+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","0","SLV","2026-09-11 12:11:32.253188+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.63","B","0","GLDM","2026-09-11 12:11:32.257139+00:00","","price_level_update","","","","","","","","","","","",""
"1","766.16","S","100","IVV","2026-09-11 12:11:32.261128+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","600","SLV","2026-09-11 12:11:32.314722+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","B","120","SQQQ","2026-09-11 12:11:32.325179+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","600","TQQQ","2026-09-11 12:11:32.325196+00:00","","price_level_update","","","","","","","","","","","",""
"1","766","B","0","IVV","2026-09-11 12:11:32.325373+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","0","SLV","2026-09-11 12:11:32.325388+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","420","SQQQ","2026-09-11 12:11:32.325674+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.4","S","4100","QID","2026-09-11 12:11:32.326993+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.98","B","100","IVV","2026-09-11 12:11:32.327116+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","B","1120","SQQQ","2026-09-11 12:11:32.335421+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","1420","SQQQ","2026-09-11 12:11:32.340302+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.63","B","1000","GLDM","2026-09-11 12:11:32.355582+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.63","B","0","GLDM","2026-09-11 12:11:32.364878+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.91","S","0","TLTW","2026-09-11 12:11:32.381981+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.89","S","1400","TLTW","2026-09-11 12:11:32.382014+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.89","S","600","TLTW","2026-09-11 12:11:32.382027+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.88","S","700","TLTW","2026-09-11 12:11:32.382038+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.88","S","0","TLTW","2026-09-11 12:11:32.384866+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.9","S","0","TLTW","2026-09-11 12:11:32.384872+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.88","S","300","TLTW","2026-09-11 12:11:32.384885+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.87","S","1000","TLTW","2026-09-11 12:11:32.384943+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.89","S","0","TLTW","2026-09-11 12:11:32.388198+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.87","S","0","TLTW","2026-09-11 12:11:32.388201+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.86","S","1000","TLTW","2026-09-11 12:11:32.388236+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.79","B","900","CORD","2026-09-11 12:11:32.410203+00:00","","price_level_update","","","","","","","","","","","",""
"1","2.79","B","0","CORD","2026-09-11 12:11:32.421604+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.42","B","0","USO","2026-09-11 12:11:32.424242+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.44","B","100","USO","2026-09-11 12:11:32.424253+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.48","S","0","USO","2026-09-11 12:11:32.426041+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.51","S","100","USO","2026-09-11 12:11:32.426047+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.44","B","0","USO","2026-09-11 12:11:32.433406+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.51","S","0","USO","2026-09-11 12:11:32.526621+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.5","S","100","USO","2026-09-11 12:11:32.526621+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.42","B","100","USO","2026-09-11 12:11:32.535020+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.5","S","0","USO","2026-09-11 12:11:32.588192+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.15","B","120","SQQQ","2026-09-11 12:11:32.640467+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.51","S","100","USO","2026-09-11 12:11:32.640471+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.77","B","600","SLV","2026-09-11 12:11:32.640741+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","420","SQQQ","2026-09-11 12:11:32.641061+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.67","S","0","GLDM","2026-09-11 12:11:32.641183+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.65","S","1000","GLDM","2026-09-11 12:11:32.641184+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","0","TQQQ","2026-09-11 12:11:32.643879+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","S","600","TQQQ","2026-09-11 12:11:32.643880+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.53","S","0","TQQQ","2026-09-11 12:11:32.654586+00:00","","price_level_update","","","","","","","","","","","",""
"1","20.87","S","200","TLTW","2026-09-11 12:11:32.699071+00:00","","price_level_update","","","","","","","","","","","",""
"1","28.13","S","0","UUP","2026-09-11 12:11:32.728548+00:00","","price_level_update","","","","","","","","","","","",""
"1","4.47","B","240","MSTZ","2026-09-11 12:11:32.741475+00:00","","price_level_update","","","","","","","","","","","",""
"1","4.43","B","1830","MSTZ","2026-09-11 12:11:32.741485+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.41","B","0","SPY","2026-09-11 12:11:32.741983+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.51","S","0","USO","2026-09-11 12:11:32.742053+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.16","S","1420","SQQQ","2026-09-11 12:11:32.742079+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.5","S","100","USO","2026-09-11 12:11:32.742054+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.98","B","0","IVV","2026-09-11 12:11:32.742199+00:00","","price_level_update","","","","","","","","","","","",""
"1","766","B","100","IVV","2026-09-11 12:11:32.742206+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.54","S","600","TQQQ","2026-09-11 12:11:32.744726+00:00","","price_level_update","","","","","","","","","","","",""
"1","71.08","S","0","FXA","2026-09-11 12:11:32.844934+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.37","S","100","URG","2026-09-11 12:11:32.859572+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.37","S","0","URG","2026-09-11 12:11:32.860794+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.73","S","220","ETHE","2026-09-11 12:11:32.916046+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.75","S","1020","ETHE","2026-09-11 12:11:32.916062+00:00","","price_level_update","","","","","","","","","","","",""
"64","18.79","","170","UVXY","2026-09-11 12:11:32.915960+00:00","656","trade_report","","","","","","","","","","","",""
"1","59.52","S","0","GBTC","2026-09-11 12:11:32.916302+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.54","S","1300","GBTC","2026-09-11 12:11:32.916312+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","3300","BITO","2026-09-11 12:11:32.916609+00:00","","price_level_update","","","","","","","","","","","",""
